parts,label,sample_id,type,cbo,dit,rfc,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,nosi,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,RM_LOC,RM_LCOM5,RM_NADC,RM_ATFD,RM_WMC
train,minor,9199423,1,21,1,110,0,0,22,21,10,11,1,0,11,0,0,0,2,2,0,2,0,0,0,103,61,13,67,13,21,31,74,107,6,62,6,0,2,0,262,1,0,491,0.9524,0,0,175
train,minor,8436827,1,22,3,23,0,0,18,0,14,3,1,0,15,0,0,0,9,4,4,5,0,0,6,1,13,1,5,0,0,23,0,11,1,11,3,0,0,0,134,1,2,84,0.9477,0,0,28
train,minor,7350370,1,24,1,69,0,0,24,0,3,21,0,0,3,0,0,0,2,0,0,2,0,0,1,3,36,9,83,0,24,35,18,92,6,61,4,0,0,0,76,1,0,441,0.7174,0,0,119
train,minor,7446885,3,8,1,1,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,0,62,1,0,10,0,0,0,4
train,minor,8501970,1,13,2,24,0,0,6,1,3,0,3,0,6,0,0,0,1,0,0,0,1,0,0,4,0,1,2,0,2,22,261,20,3,15,3,0,0,0,88,1,0,74,0.4,0,15,18
train,minor,6093270,1,4,1,22,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,30,10,36,9,26,1,0,0,0,121,1,0,120,0,0,0,7
train,minor,7959083,1,9,1,37,0,0,37,1,31,2,4,0,35,0,12,0,4,0,0,4,0,0,0,13,12,0,14,1,0,11,10,19,1,12,3,0,1,0,223,1,0,193,0.7847,0,0,63
train,minor,7240692,1,13,1,1,0,0,18,3,11,0,7,0,18,0,0,1,12,1,0,11,0,1,0,1,11,2,4,0,0,4,0,13,0,12,2,0,0,0,98,1,0,80,0.9461,0,0,24
train,minor,4401103,1,28,1,90,0,0,20,0,11,9,0,0,11,0,0,0,45,0,0,45,0,0,0,22,6,0,18,14,0,68,83,112,14,87,3,12,1,0,198,1,0,539,0.8723,0,0,54
train,minor,7655847,1,15,1,22,0,0,17,0,4,2,11,0,15,0,0,0,2,0,0,2,0,0,1,4,10,0,1,1,0,2,0,16,0,12,1,0,0,0,238,1025,0,85,0.8125,0,0,18
train,minor,4558704,1,9,2,161,0,0,43,0,37,5,0,1,38,0,0,0,11,0,0,11,0,0,0,16,35,1,27,0,3,11,4,14,7,14,2,0,0,0,354,17,0,374,0.9524,0,0,161
train,minor,6611503,1,12,2,42,0,0,27,0,20,5,0,2,22,0,0,0,10,7,0,3,0,7,10,11,38,7,12,0,6,28,23,31,9,33,3,0,2,5,207,1,0,209,0.9038,0,0,71
train,minor,9000410,2,3,2,9,0,0,2,0,1,0,0,1,2,0,0,0,4,0,0,4,0,0,0,2,4,0,1,0,0,5,4,10,0,9,1,0,0,0,57,9,5,40,2,0,11,9
train,minor,7428769,1,7,1,4,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,1,0,16,1,0,7,0,0,0,2
train,minor,5938889,1,11,5,20,0,0,6,0,6,0,0,0,7,0,0,0,6,0,0,6,0,0,6,5,0,2,0,2,0,4,2,12,1,12,3,7,0,0,75,1,2,128,0.9667,0,0,16
train,minor,5148417,1,6,1,14,0,0,12,2,11,1,0,0,11,0,0,0,6,1,0,6,0,0,6,2,11,2,5,0,2,4,6,7,2,7,2,0,0,0,78,1,0,54,0.8485,0,0,19
train,minor,5180625,1,34,2,55,0,0,4,0,1,1,2,0,3,0,0,0,9,6,5,3,1,0,6,17,2,4,2,1,0,22,4,48,1,47,4,2,1,0,112,1,3,119,0.7778,0,0,12
train,minor,3702984,1,4,1,82,0,0,35,35,2,33,0,0,2,0,0,0,12,12,0,12,0,0,12,88,40,8,68,2,67,2,189,179,106,76,3,0,0,0,109,1,0,574,0.9902,0,0,140
train,minor,6656706,1,51,1,154,0,0,44,0,1,26,5,12,18,0,0,0,7,0,0,7,0,0,0,30,67,16,154,0,33,1,30,210,5,150,5,0,0,0,172,1,0,892,0.7874,0,0,296
train,minor,5983608,1,19,2,35,0,0,3,0,2,1,0,0,2,0,0,0,3,0,0,3,0,0,3,3,0,3,0,1,0,2,3,9,0,9,3,1,0,0,57,1,0,48,0.1667,0,0,6
train,minor,4505549,1,12,1,29,0,0,14,0,10,4,0,0,10,0,0,3,10,1,0,10,0,0,5,6,6,0,7,3,0,17,8,17,4,12,2,1,0,0,94,1,1,156,0.8538,0,0,32
train,minor,4499277,1,9,1,36,0,0,15,0,9,2,4,0,13,0,0,1,22,8,10,9,3,0,14,8,3,5,1,6,9,32,32,49,13,33,2,0,1,0,186,1,9,164,0.9221,0,0,30
train,minor,8620968,1,18,5,29,0,0,23,0,22,0,0,1,23,0,0,0,3,1,0,1,2,0,1,3,25,0,17,0,0,5,18,9,0,5,2,0,0,0,122,1,0,92,0.8636,0,0,39
train,minor,4678251,1,12,3,15,0,0,15,0,14,1,0,0,14,0,0,0,3,1,0,3,0,0,3,0,11,0,3,14,1,0,1,17,0,17,1,0,3,0,51,1,0,74,0.4048,0,0,15
train,minor,8408651,1,1,3,11,0,0,6,2,4,0,2,0,6,0,1,0,6,5,0,1,0,5,5,5,3,1,0,0,4,20,11,10,6,10,3,0,0,0,156,1,0,59,1.1667,0,0,20
train,minor,6531904,1,31,2,95,0,0,40,0,9,8,22,1,32,0,0,0,8,3,0,8,0,0,5,15,15,7,22,8,5,32,1,56,7,53,5,0,0,3,345,1,8,373,0.9487,0,0,98
train,minor,8514954,1,20,3,19,0,0,12,1,12,0,0,0,12,0,0,0,6,2,1,5,0,0,2,1,12,0,3,1,2,12,1,5,2,9,2,0,0,0,70,1,1,55,0.9394,0,0,16
train,minor,6192975,1,11,3,15,0,0,4,0,2,1,1,0,3,0,0,0,2,0,0,2,0,0,2,0,3,0,1,0,1,1,4,5,0,5,1,0,0,0,34,1,0,32,0.5,0,0,9
train,minor,3827535,1,53,1,187,0.009966778,0.009966778,53,52,41,10,0,2,43,0,0,2,5,5,0,5,0,0,3,97,18,37,22,15,10,48,30,161,31,139,5,2,2,1,264,1,11,668,0.9731,0,0,139
train,minor,5954493,2,4,1,16,-1,-1,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,8,2,0,0,0,0,6,0,5,3,0,0,0,20,26,0,42,0,0,0,6
train,minor,4804222,1,1,3,12,0,0,5,1,4,1,0,0,4,0,0,0,3,0,0,2,0,1,1,17,3,0,2,2,0,6,0,8,5,5,3,0,0,0,32,1,0,68,0.6667,0,0,17
train,minor,5702079,2,12,1,26,0,0,25,1,22,3,0,0,23,0,0,0,6,5,1,5,0,0,5,5,21,0,9,2,4,7,10,23,4,13,2,0,5,0,127,9,0,172,0.9667,0,1,60
train,minor,4370541,1,35,3,118,0,0,22,0,3,19,0,0,3,0,0,0,2,2,0,2,0,0,2,35,23,1,36,8,4,11,22,77,4,59,4,0,0,0,157,1,1,334,0.9762,0,0,92
train,minor,8507718,1,13,2,71,0,0,19,0,8,9,2,0,10,0,0,0,7,1,0,7,0,0,2,20,16,4,36,0,4,116,19,81,41,60,3,0,0,0,190,1,17,324,0.8889,0,0,86
train,minor,4727936,1,15,1,41,0,0,9,1,5,1,0,3,8,0,0,0,4,1,0,4,0,0,4,5,6,2,6,0,1,13,8,27,4,22,3,0,0,0,108,1,4,84,0.8125,0,0,21
train,minor,5737990,1,9,2,22,0,0,9,0,9,0,0,0,9,0,0,0,3,0,0,0,0,3,0,6,4,0,0,0,0,1,0,8,0,8,0,0,0,0,37,1,0,46,0.625,0,0,9
train,minor,3943609,1,8,2,18,0,0,9,0,4,1,4,0,8,2,0,0,3,0,0,0,3,0,2,1,4,1,1,0,0,19,3,17,4,13,4,0,0,0,102,1025,0,65,0.7917,0,0,14
train,minor,5668344,1,14,2,26,0,0,5,0,1,3,1,0,2,0,0,0,4,4,0,4,0,0,4,1,4,3,13,1,0,8,7,12,1,9,4,0,0,0,77,1,7,74,0.9375,0,0,23
train,minor,4542224,1,8,1,43,0,0,18,18,18,0,0,0,18,0,0,0,3,3,2,1,0,0,3,5,19,2,3,2,3,22,5,30,4,26,2,0,0,0,140,1,0,109,1,0,0,26
train,minor,7295107,1,8,4,2,-1,-1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,3,0,1,1,1,0,1,2,0,39,1,0,9,0,0,0,1
train,minor,3732429,1,72,6,452,0.058843892,0.3386985,125,0,100,17,6,2,108,0,3,0,53,7,1,46,6,0,6,99,134,42,139,74,22,346,186,442,67,279,6,2,5,0,426,1,51,2591,0.9734,0,0,562
train,minor,5033471,1,23,3,37,0,0,19,1,7,11,0,1,8,0,0,0,9,4,0,4,0,5,3,6,20,4,49,0,13,54,39,64,18,31,4,0,0,0,159,1,0,268,0.8889,0,1,125
train,minor,5722403,1,12,2,21,0,0,6,1,5,1,0,0,5,0,0,0,8,4,2,6,0,0,8,4,3,1,0,1,0,4,6,16,1,12,1,0,1,0,51,1,1,43,0.725,0,0,11
train,minor,7206504,1,10,1,0,-1,-1,1,1,1,0,0,0,1,0,0,0,7,0,0,1,0,6,1,0,1,0,0,0,0,8,0,1,0,7,0,0,2,0,123,1,0,15,1.2333,0,0,5
train,minor,8910909,1,7,5,20,-1,-1,5,5,1,4,0,0,1,0,0,0,2,2,0,2,0,0,2,17,6,0,3,0,1,18,0,10,6,9,2,0,2,0,75,1,3,62,1,0,0,13
train,minor,5580284,1,11,1,38,0,0,17,0,16,1,0,0,16,0,0,0,4,1,0,4,0,0,1,7,11,1,12,0,0,2,20,22,4,19,2,0,0,0,62,1,0,100,0.7031,0,0,31
train,minor,8937461,1,16,1,38,0,0,3,3,0,1,2,0,2,0,0,0,1,1,0,1,0,0,1,5,4,5,3,0,2,14,11,23,7,16,3,0,0,0,71,1,3,74,1,0,0,17
train,minor,7327189,1,26,6,25,0,0,10,0,7,3,0,0,7,0,0,0,7,0,0,7,0,0,5,4,1,0,1,0,0,3,1,10,0,10,1,2,6,0,57,1,0,81,0.8571,0,0,12
train,minor,7631100,1,13,2,31,0,0,10,0,4,1,5,0,9,0,0,0,9,0,0,2,2,5,1,2,10,0,6,2,0,7,21,21,3,15,2,1,0,0,53,1,0,121,0.8272,0,0,26
train,minor,9322941,1,17,1,37,0.49019608,0.62566847,37,0,34,3,0,0,34,0,0,0,8,0,0,8,0,0,0,1,5,1,49,0,6,41,7,77,8,39,2,0,0,0,153,1,0,399,0.7743,0,11,103
train,minor,4169071,1,9,2,18,0,0,9,1,8,0,0,1,9,0,0,0,7,0,0,5,0,2,0,6,9,5,2,2,7,8,21,37,14,25,2,0,0,0,121,1,0,75,0.7679,0,0,19
train,minor,4690765,2,5,1,10,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,2,2,2,0,1,0,0,21,2,1,15,0,0,8,1
train,minor,4665122,1,4,1,9,0,0,13,0,13,0,0,0,13,0,0,0,2,1,0,1,0,1,1,5,12,5,0,5,0,3,0,17,2,13,2,1,1,0,60,0,0,116,0.875,0,0,24
train,minor,6266289,1,11,3,18,0,0,7,0,5,0,2,0,7,0,0,0,7,0,0,7,0,0,0,0,2,0,1,0,0,7,1,16,0,11,1,0,0,0,113,1,0,47,0.8571,0,0,8
train,minor,7375915,1,9,1,18,0,0,7,0,3,3,1,0,4,0,2,0,1,0,0,1,0,0,1,2,4,0,0,0,0,0,0,1,1,2,1,0,2,2,70,1,0,28,0.5,0,0,10
train,minor,3711605,1,1,1,17,-1,-1,2,2,1,1,0,0,1,0,0,0,4,4,0,4,0,0,4,4,0,0,1,3,0,14,4,15,5,13,4,0,0,0,82,1,0,55,1,0,0,9
train,minor,7048370,2,3,2,13,0,0,3,0,3,0,0,0,3,0,0,0,5,0,0,5,0,0,0,2,1,0,4,1,0,12,6,17,4,11,5,0,0,0,50,2,0,42,1.5,0,9,19
train,minor,6511935,1,27,2,68,0,0,7,0,3,1,3,0,6,0,0,0,1,1,0,1,0,0,1,7,4,2,3,1,2,7,9,39,5,38,2,0,0,1,161,1,1,127,1,0,0,17
train,minor,6371049,1,10,2,13,0,0,9,0,7,0,2,0,9,0,0,2,5,1,0,1,4,0,1,1,5,1,8,0,2,2,12,16,3,11,2,1,0,1,82,1,0,87,0.8,0,0,26
train,minor,7258651,1,12,1,34,0,0,7,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,1,7,0,4,2,0,6,0,15,3,13,1,0,0,0,51,1,0,74,0,0,0,14
train,minor,6293245,1,10,4,37,0,0,34,0,32,2,0,0,32,0,0,0,17,1,0,17,0,0,1,4,19,1,4,13,6,56,2,53,13,37,5,0,1,0,114,1,10,190,0.9447,0,0,58
train,minor,6732448,1,24,4,73,0,0,14,0,1,6,7,0,8,0,0,0,17,0,0,17,0,0,2,8,5,0,10,2,12,1,33,74,0,37,3,2,2,0,137,1,0,257,0.8326,0,0,35
train,minor,3725605,1,8,2,27,0.44444445,0.5833333,15,0,9,6,0,0,9,0,0,0,4,0,0,4,0,0,3,0,16,3,4,0,1,4,1,7,3,7,3,2,0,0,38,1,0,71,0.8929,0,0,23
train,minor,7293098,1,21,1,22,0,0,6,0,4,2,0,0,4,0,0,0,1,0,0,1,0,0,1,1,9,1,1,0,0,20,0,14,1,14,1,1,0,0,84,1,0,66,0.6,0,0,11
train,minor,8526485,1,15,1,20,0,0,38,0,38,0,0,0,38,0,0,0,2,0,0,2,0,0,0,0,21,0,0,0,0,0,0,3,0,2,0,0,0,0,87,1,0,118,0.7162,0,0,38
train,minor,9074421,1,16,1,23,0,0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,14,0,2,4,2,0,6,0,9,2,9,3,0,2,0,74,1,4,52,1,0,0,15
train,minor,4875170,1,1,1,12,-1,-1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,16,6,9,2,7,2,0,0,0,71,1,0,48,0,0,0,12
train,minor,8395860,1,10,3,17,0,0,11,0,10,0,1,0,11,0,0,0,4,0,0,4,0,0,0,3,5,0,5,0,1,4,1,4,0,6,1,0,0,0,45,1,0,56,0.775,0,0,19
train,minor,9071100,1,10,6,16,0,0,49,1,49,0,0,0,50,0,0,0,0,0,0,0,0,0,0,25,1,0,1,8,86,1253,242,493,293,334,1,0,0,0,144,1,0,793,0,0,0,50
train,none,7235982,1,9,1,8,0,0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,7,7,0,0,0,0,1,0,0,0,1,0,0,0,0,17,1,0,21,0,0,0,7
train,none,6025184,1,20,1,49,0,0,12,11,3,9,0,0,3,0,0,0,0,0,0,0,0,0,0,22,16,1,2,0,2,7,0,10,4,10,3,0,0,0,66,17,0,92,0,0,0,25
train,none,6119974,2,3,1,1,-1,-1,2,0,1,1,0,0,1,0,0,0,3,1,0,3,0,0,3,0,1,0,1,0,0,0,1,3,0,3,0,0,0,0,18,26,0,7,2,0,2,3
train,none,4169376,1,5,1,14,0,0,8,0,2,0,0,6,8,0,0,0,2,0,0,2,0,0,0,0,1,4,1,0,0,1,0,5,0,5,3,0,0,0,26,0,0,49,0,0,0,10
train,none,4039655,1,6,1,2,0,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,4,0,4,0,0,1,0,0,0,5,0,5,1,0,0,0,15,1,0,21,0.5833,0,0,5
train,none,4848736,1,7,1,30,0,0,23,0,16,7,0,0,16,0,0,0,1,0,0,1,0,0,0,0,15,5,1,0,0,21,6,20,10,15,2,1,0,0,67,1,0,153,0.7273,0,0,39
train,none,3908026,3,1,1,0,0,0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,0,19,0,0,0,9
train,none,8539540,1,11,2,18,-1,-1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,2,1,1,0,9,0,11,6,11,7,0,0,0,49,17,5,43,0,0,0,11
train,none,7155743,1,0,1,0,0,0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,0,0,6,0,0,0,2
train,none,9095266,1,23,6,21,0,0,8,1,7,1,0,0,7,0,0,0,4,0,0,4,0,0,1,10,7,0,1,0,4,0,0,8,0,6,3,0,0,0,40,17,0,42,0.75,0,0,15
train,none,5030132,1,12,1,11,-1,-1,1,0,1,0,0,0,1,0,0,0,2,1,0,2,0,0,1,0,0,1,1,1,0,7,0,2,0,3,3,0,0,0,24,1,0,14,0,0,0,2
train,none,5670492,1,9,3,2,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,38,1,0,3,0,0,0,1
train,none,6982100,1,2,1,3,-1,-1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,1,0,7,1,0,4,0,0,0,1
train,none,8168864,1,6,4,12,0,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,7,1,6,0,0,0,0,93,1,0,32,0,0,0,7
train,none,7351641,1,6,2,4,0,0,9,0,8,0,1,0,9,0,0,0,3,0,0,3,0,0,0,1,4,0,0,0,0,1,0,5,0,4,0,0,0,0,38,1,0,30,0.8438,0,0,9
train,none,6364375,1,3,1,2,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,28,1,0,16,0,0,0,5
train,none,4290693,1,5,1,33,0,0,10,0,10,0,0,0,10,0,0,0,16,4,0,16,0,0,2,3,9,2,13,0,0,12,0,21,0,21,3,0,0,0,66,1,0,97,0.9306,0,0,24
train,none,8863381,2,5,2,14,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,0,1,3,0,0,0,27,10,0,38,0,0,3,8
train,none,6383930,1,8,2,5,0,0,8,0,8,0,0,0,8,0,0,0,4,0,0,0,4,0,0,1,3,3,0,0,0,2,5,7,1,6,2,0,0,0,44,1,0,38,0.7143,0,0,11
train,none,8978233,2,4,3,0,0,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23,9,0,9,0,0,0,3
train,none,7188781,2,7,3,0,-1,-1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,27,9,0,7,0,0,0,2
train,none,4042826,1,5,1,8,0,0,11,0,11,0,0,0,11,0,0,0,10,4,1,9,0,0,4,0,4,2,4,0,3,2,20,41,9,18,3,0,0,0,116,1,0,90,0.83,0,0,26
train,none,6551559,1,4,5,8,0,0,4,0,3,0,1,0,4,0,0,0,2,0,0,1,1,0,0,1,0,2,1,0,0,1,5,8,0,6,1,1,0,0,72,1,0,22,0.5,0,0,7
train,none,9272148,1,2,2,1,0,0,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,1,0,0,0,0,0,13,1,0,9,0,0,0,3
train,none,8754569,2,6,1,7,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,0,2,3,2,1,0,0,0,17,10,3,16,0,0,1,3
train,none,6078015,1,3,2,0,0.06666667,0.06666667,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,12,9,0,19,1.2,0,1,6
train,none,4502604,1,12,1,26,0,0,4,1,4,0,0,0,4,0,0,0,6,1,0,6,0,0,1,8,0,1,1,4,0,5,6,10,1,10,2,0,0,0,41,1,2,63,0.6667,0,0,11
train,none,9484836,2,15,3,40,0,0,9,0,8,1,0,0,8,0,4,0,2,0,0,2,0,0,2,3,7,0,10,0,0,2,2,20,1,17,3,0,0,0,91,9,0,84,1.125,0,2,25
train,none,5299892,1,3,3,0,0,0,5,2,4,0,1,0,5,0,0,0,2,1,0,2,0,0,0,0,3,0,0,0,0,0,0,4,0,2,0,0,1,0,30,1,0,15,0.75,0,0,5
train,none,9388855,1,13,2,18,0.6785714,0.75,8,0,4,0,0,4,8,0,0,0,2,0,0,0,0,2,2,0,5,8,0,0,1,6,10,20,5,14,2,0,0,0,52,24,0,77,0.2857,0,3,12
train,none,3727271,1,9,4,116,0.9656672,0.9656672,117,0,116,1,0,0,116,0,0,0,1,0,0,1,0,0,0,0,65,0,2,111,0,1,0,8,0,7,2,0,0,0,91,1,0,923,0.0259,0,0,232
train,none,8517396,1,2,3,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,6,1,0,5,0,0,0,3
train,none,6099482,1,2,1,12,0,0,13,0,13,0,0,0,13,0,0,0,1,0,0,0,1,0,0,0,13,0,1,0,1,0,0,1,0,1,1,0,0,0,32,1,0,40,0,0,0,14
train,none,8658418,1,9,1,10,-1,-1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,12,1,7,3,7,1,1,1,0,109,17,0,24,0,0,0,1
train,none,7721873,1,3,1,1,0,0,3,0,3,0,0,0,3,0,0,0,4,1,3,1,0,0,1,1,1,0,1,0,1,1,1,4,0,4,0,0,2,0,26,1,0,10,1,0,0,3
train,none,4095326,1,3,1,0,0,0,2,0,2,0,0,0,2,0,0,0,2,1,0,2,0,0,2,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,18,1,0,6,1,0,0,2
train,none,7925346,2,12,3,17,0,0,5,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,6,0,0,1,2,11,0,10,2,0,0,0,37,9,0,45,0,0,1,15
train,none,6519143,1,5,1,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,12,0,0,0,4
train,none,4129438,2,3,3,0,-1,-1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,1032,0,4,0,0,1,1
train,none,7513430,2,13,3,7,0,0,2,0,2,0,0,0,2,0,0,0,4,1,1,1,2,0,2,3,0,0,1,0,1,0,0,6,0,6,0,0,0,0,34,25,0,7,2,0,3,2
train,none,8442950,1,2,1,2,0,0,58,0,58,0,0,0,58,0,0,0,32,4,4,28,0,0,4,2,28,0,0,0,0,4,0,38,0,32,0,0,2,0,264,1,0,174,0.9866,0,0,58
train,none,8998802,1,4,1,12,0,0,8,0,8,0,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,9,0,2,1,2,1,0,0,0,32,17,3,28,0.5714,0,4,9
train,none,4198515,2,2,1,7,0,0,4,0,4,0,0,0,4,0,0,0,3,1,0,3,0,0,3,2,4,0,4,0,0,0,3,6,1,5,1,0,0,0,25,24,0,31,1.3333,0,2,9
train,none,4177719,1,9,2,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,24,1,0,45,0,0,0,4
train,none,7358376,2,2,2,0,-1,-1,1,0,0,0,1,0,1,0,0,0,10,10,9,1,0,0,10,0,0,0,0,0,0,9,0,10,0,10,0,0,0,0,66,9,0,3,0,1,1,1
train,none,7277560,1,23,1,32,0,0,6,0,3,2,0,1,4,0,0,0,5,0,0,5,0,0,5,2,7,2,3,0,3,0,2,22,1,18,3,0,0,0,61,16,0,49,0.68,0,0,17
train,none,5158152,1,16,2,10,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,1,0,1,0,0,0,0,19,17,0,15,0,0,0,2
train,none,7600324,1,4,2,1,0,0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,18,1,0,10,1,0,0,3
train,none,6229861,1,9,1,21,0,0,18,0,18,0,0,0,18,0,0,0,6,1,1,5,0,0,4,0,9,6,6,0,0,5,0,12,0,11,2,0,0,0,171,1,0,110,0.8824,0,0,32
train,none,5654277,1,15,1,19,0,0,6,5,0,1,0,5,5,0,0,0,6,6,0,5,0,1,6,14,10,0,5,0,5,3,52,22,10,15,3,0,0,0,194,16,0,110,1,0,0,38
train,none,3931780,2,13,1,39,0.31264368,0.39310345,32,1,29,3,0,0,30,0,0,0,8,6,3,5,0,0,6,7,33,0,16,2,7,12,17,38,8,17,3,0,5,0,131,9,0,250,0.9505,0,2,89
train,none,5388415,2,4,1,5,0,0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,1,6,0,1,0,1,0,0,3,0,3,1,0,0,0,16,0,0,23,1.25,0,2,7
train,none,5495116,1,12,3,28,0,0,35,0,35,0,0,0,35,0,26,0,8,1,1,7,0,0,1,3,26,1,18,0,12,4,36,26,1,10,2,0,0,0,62,17,0,191,0.9007,0,0,56
train,none,8608959,1,5,1,17,0,0,9,0,9,0,0,0,9,0,0,0,2,1,0,2,0,0,1,1,10,0,0,0,0,2,5,3,0,2,2,0,0,0,39,1,0,43,0.875,0,0,16
train,none,7017211,1,7,1,12,0,0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,2,0,0,2,0,2,0,6,0,6,1,0,0,0,52,17,0,24,0,0,0,5
train,none,7307441,1,0,1,0,0,0,4,0,4,0,0,0,4,0,0,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,8,1,0,12,0.6667,0,0,4
train,none,8004086,1,8,2,23,0,0,14,0,12,0,2,0,14,0,0,0,7,1,0,0,7,0,1,0,35,0,12,0,0,7,0,10,0,9,1,0,0,0,72,1,0,147,0.8462,0,0,46
train,none,5279258,2,1,1,0,0,0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,3,0,2,0,0,0,0,12,1,0,13,1.3333,0,1,4
train,none,4731830,2,5,1,26,-1,-1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,5,1,0,12,9,6,4,4,2,0,0,0,71,1,3,52,0,0,6,12
train,none,4502113,2,7,1,3,-1,-1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,4,0,0,0,0,0,1,4,1,0,1,0,0,0,0,14,8,0,3,0,0,1,1
train,none,6522495,1,4,4,2,0,0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,36,1,0,20,0.6,0,0,6
train,none,8970191,1,7,2,3,0,0,3,2,3,0,0,0,4,0,0,0,1,1,1,0,0,0,1,1,2,0,0,0,0,0,0,2,0,1,0,1,0,0,110,1,0,15,1,0,0,3
train,none,8295955,1,13,3,6,0,0,8,0,2,1,5,0,7,0,0,0,12,10,0,3,0,9,12,0,7,0,2,0,0,11,1,12,0,12,0,1,0,0,56,1,0,51,1.0833,0,0,12
