,file,class,method,Predicted_Values,Predicted_Index,wmc,loc,maxNestedBlocksQty,Predicted_Metrics,Euclidean_dist
359,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\HorizontalFetureVector.java,hr.fer.zemris.learn.HorizontalFetureVector,HorizontalFetureVector/1[hr.fer.zemris.learn.InputImage],none,15,1,5,0,[1. 5. 0.],[0.]
360,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\GrayscaleFilter.java,hr.fer.zemris.filters.GrayscaleFilter,getName/0,none,0,1,3,0,[1. 3. 0.],[0.]
361,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\GrayscaleFilter.java,hr.fer.zemris.filters.GrayscaleFilter,"getGray/3[int,int,int]",none,0,1,3,0,[1. 3. 0.],[0.]
362,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\GrayscaleFilter.java,hr.fer.zemris.filters.GrayscaleFilter,toString/0,none,0,1,3,0,[1. 3. 0.],[0.]
363,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalTest,"learnNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",none,379,1,11,0,[ 1. 11.  0.],[0.]
364,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalTest,"testLearnedNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",none,19,2,8,1,[2. 8. 1.],[0.]
365,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalTest,"isVectorSame/2[double[],double[]]",none,2290,6,11,2,[ 6. 11.  2.],[0.]
366,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalTest,"testNeuralNet/3[hr.fer.zemris.test.croatian.NeuralNetwork,hr.fer.zemris.test.croatian.DataSet,java.lang.String]",none,1724,6,26,5,[ 6. 25.  5.],[1.]
367,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalTest,loadDataSet/1[java.lang.String],none,108,2,11,1,[ 2. 11.  1.],[0.]
368,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalTest,loadInputImages/1[java.lang.String],none,226,3,18,2,[ 3. 18.  2.],[0.]
369,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalTest,main/1[java.lang.String[]],none,34,2,10,1,[ 2. 10.  1.],[0.]
370,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalTest,"isOutputSame/2[double[],double[]]",none,142,7,21,2,[ 7. 22.  2.],[1.]
371,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalCrossTest,"isVectorSame/2[double[],double[]]",none,2290,6,11,2,[ 6. 11.  2.],[0.]
372,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalCrossTest,"testLearnedNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,19,2,8,1,[2. 8. 1.],[0.]
373,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalCrossTest,"learnNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,379,1,11,0,[ 1. 11.  0.],[0.]
374,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalCrossTest,"isOutputSame/2[double[],double[]]",none,1589,8,23,2,[ 7. 23.  2.],[1.]
375,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalCrossTest,loadDataSet/1[java.lang.String],none,239,3,13,2,[ 3. 13.  2.],[0.]
376,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalCrossTest,"testNeuralNet/3[hr.fer.zemris.learn.NeuralNetwork,hr.fer.zemris.learn.DataSet,java.lang.String]",none,1724,6,26,5,[ 6. 25.  5.],[1.]
377,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalCrossTest,loadInputImages/1[java.lang.String],none,2205,4,22,3,[ 4. 22.  3.],[0.]
378,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalCrossTest,main/1[java.lang.String[]],none,34,2,10,1,[ 2. 10.  1.],[0.]
379,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\IFilter.java,hr.fer.zemris.filters.IFilter,getName/0,none,78,1,1,0,[1. 2. 0.],[1.]
380,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\IFilter.java,hr.fer.zemris.filters.IFilter,applyFilter/1[java.awt.image.BufferedImage],none,78,1,1,0,[1. 2. 0.],[1.]
381,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\NetLearnTab.java,hr.fer.zemris.gui.tabs.NetLearnTab,getValueFromTextField/1[javax.swing.JTextField],none,19,2,8,1,[2. 8. 1.],[0.]
382,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\NetLearnTab.java,hr.fer.zemris.gui.tabs.NetLearnTab,didSelectChooseTrainingSet/0,none,8,2,9,1,[2. 9. 1.],[0.]
383,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\NetLearnTab.java,hr.fer.zemris.gui.tabs.NetLearnTab,learningStopped/1[hr.fer.zemris.gui.nnet.LearningNetTask],none,379,1,11,0,[ 1. 11.  0.],[0.]
384,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\NetLearnTab.java,hr.fer.zemris.gui.tabs.NetLearnTab,setupRightPanel/0,none,18,1,16,0,[ 1. 16.  0.],[0.]
385,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\NetLearnTab.java,hr.fer.zemris.gui.tabs.NetLearnTab,didSelectStartLearning/0,major,1141,8,35,1,[ 8. 35.  1.],[0.]
386,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\NetLearnTab.java,hr.fer.zemris.gui.tabs.NetLearnTab,setupLearningButtons/1[javax.swing.JPanel],none,325,1,15,1,[ 2. 15.  1.],[1.]
387,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\NetLearnTab.java,hr.fer.zemris.gui.tabs.NetLearnTab,setupLeftPanel/0,minor,2049,1,20,0,[ 1. 21.  0.],[1.]
388,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\NetLearnTab.java,hr.fer.zemris.gui.tabs.NetLearnTab,NetLearnTab/0,none,379,1,11,0,[ 1. 11.  0.],[0.]
389,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\NetLearnTab.java,hr.fer.zemris.gui.tabs.NetLearnTab,setupLoadingButtons/1[javax.swing.JPanel],none,265,1,19,1,[ 2. 19.  1.],[1.]
390,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\NetLearnTab.java,hr.fer.zemris.gui.tabs.NetLearnTab,didSelectStopLearning/0,none,199,3,10,1,[ 3. 10.  1.],[0.]
391,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\NetLearnTab.java,hr.fer.zemris.gui.tabs.NetLearnTab,didSelectChooseTestSet/0,none,8,2,9,1,[2. 9. 1.],[0.]
392,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\NetLearnTab.java,hr.fer.zemris.gui.tabs.NetLearnTab,chooseFolder/1[java.lang.String],none,108,2,11,1,[ 2. 11.  1.],[0.]
393,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\JOCR.java,hr.fer.zemris.JOCR,initGUI/0,none,379,1,11,0,[ 1. 11.  0.],[0.]
394,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\JOCR.java,hr.fer.zemris.JOCR,main/1[java.lang.String[]],none,42,1,7,1,[2. 7. 1.],[1.]
395,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\JOCR.java,hr.fer.zemris.JOCR,JOCR/0,none,0,1,3,0,[1. 3. 0.],[0.]
396,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\ZhangSuenThinFilter.java,hr.fer.zemris.filters.ZhangSuenThinFilter,"checkEqualityForImages/2[int[][],int[][]]",none,1940,4,10,3,[ 4. 10.  3.],[0.]
397,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\ZhangSuenThinFilter.java,hr.fer.zemris.filters.ZhangSuenThinFilter,"thinnedImage/2[java.awt.image.BufferedImage,int[][]]",none,239,3,13,2,[ 3. 13.  2.],[0.]
398,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\ZhangSuenThinFilter.java,hr.fer.zemris.filters.ZhangSuenThinFilter,"thinningIteration/2[hr.fer.zemris.filters.Iteration,int[][]]",major,947,26,41,3,[21. 40.  4.],[5.19615242]
399,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\ZhangSuenThinFilter.java,hr.fer.zemris.filters.ZhangSuenThinFilter,processImage/1[java.awt.image.BufferedImage],minor,1768,7,26,3,[ 7. 26.  3.],[0.]
400,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\ZhangSuenThinFilter.java,hr.fer.zemris.filters.ZhangSuenThinFilter,"outputImageFromMarker/2[int[][],int[][]]",minor,2288,5,15,3,[ 5. 15.  3.],[0.]
401,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVectorHorizontal.java,hr.fer.zemris.learn.DiagonalCrossFeatureVectorHorizontal$Tuple,"Tuple/2[int,int]",none,1,1,4,0,[1. 4. 0.],[0.]
402,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\AbstractGrayscaleFilter.java,hr.fer.zemris.filters.AbstractGrayscaleFilter,applyFilter/1[java.awt.image.BufferedImage],none,133,3,15,2,[ 3. 15.  2.],[0.]
403,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\AbstractGrayscaleFilter.java,hr.fer.zemris.filters.AbstractGrayscaleFilter,"getGray/3[int,int,int]",none,78,1,1,0,[1. 2. 0.],[1.]
404,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVectorHorizontal.java,hr.fer.zemris.learn.DiagonalCrossFeatureVectorHorizontal,"DiagonalCrossFeatureVectorHorizontal/2[int,int]",none,0,1,3,0,[1. 3. 0.],[0.]
405,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVectorHorizontal.java,hr.fer.zemris.learn.DiagonalCrossFeatureVectorHorizontal,DiagonalCrossFeatureVectorHorizontal/1[hr.fer.zemris.learn.InputImage],none,15,1,5,0,[1. 5. 0.],[0.]
406,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVectorHorizontal.java,hr.fer.zemris.learn.DiagonalCrossFeatureVectorHorizontal,calculateZone/1[int[][]],minor,2278,5,16,3,[ 5. 16.  3.],[0.]
407,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVectorHorizontal.java,hr.fer.zemris.learn.DiagonalCrossFeatureVectorHorizontal,"DiagonalCrossFeatureVectorHorizontal/2[int,double[]]",none,0,1,3,0,[1. 3. 0.],[0.]
408,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVectorHorizontal.java,hr.fer.zemris.learn.DiagonalCrossFeatureVectorHorizontal,"DiagonalCrossFeatureVectorHorizontal/2[java.util.List<java.lang.Double>,java.util.List<java.lang.Double>]",none,0,1,3,0,[1. 3. 0.],[0.]
409,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVectorHorizontal.java,hr.fer.zemris.learn.DiagonalCrossFeatureVectorHorizontal,calculateVectors/0,critical,421,15,67,3,[16. 65.  3.],[2.23606798]
410,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVectorHorizontal.java,hr.fer.zemris.learn.DiagonalCrossFeatureVectorHorizontal,"getZone/3[int,int,int[][]]",none,339,3,9,2,[3. 9. 2.],[0.]
411,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVectorHorizontal.java,hr.fer.zemris.learn.DiagonalCrossFeatureVectorHorizontal,"countPoints/3[int[][],int,int]",none,590,16,32,3,[13. 33.  3.],[3.16227766]
412,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVectorHorizontal.java,hr.fer.zemris.learn.DiagonalCrossFeatureVectorHorizontal,"DiagonalCrossFeatureVectorHorizontal/2[double[],double[]]",none,0,1,3,0,[1. 3. 0.],[0.]
413,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\EulerNumber.java,hr.fer.zemris.learn.EulerNumber,getEulerNumber/0,none,1557,5,21,3,[ 5. 21.  3.],[0.]
414,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\EulerNumber.java,hr.fer.zemris.learn.EulerNumber,EulerNumber/1[hr.fer.zemris.image.BinaryImage],none,1,1,4,0,[1. 4. 0.],[0.]
415,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\InputImage.java,hr.fer.zemris.learn.InputImage,getImage/0,none,0,1,3,0,[1. 3. 0.],[0.]
416,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\InputImage.java,hr.fer.zemris.learn.InputImage,getSymbol/0,none,0,1,3,0,[1. 3. 0.],[0.]
417,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\InputImage.java,hr.fer.zemris.learn.InputImage,"InputImage/2[hr.fer.zemris.image.BinaryImage,char]",none,1,1,4,0,[1. 4. 0.],[0.]
418,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\InputImage.java,hr.fer.zemris.learn.InputImage,getBinarySymbol/0,none,118,4,19,2,[ 4. 19.  2.],[0.]
