file,class,method,variable,usage
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,main/1[java.lang.String[]],trainingSet,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"testNeuralNet/3[hr.fer.zemris.test.smallTest.NeuralNetwork,hr.fer.zemris.test.smallTest.DataSet,java.lang.String]",setName,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"testNeuralNet/3[hr.fer.zemris.test.smallTest.NeuralNetwork,hr.fer.zemris.test.smallTest.DataSet,java.lang.String]",d,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"testNeuralNet/3[hr.fer.zemris.test.smallTest.NeuralNetwork,hr.fer.zemris.test.smallTest.DataSet,java.lang.String]",networkOutput,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"testNeuralNet/3[hr.fer.zemris.test.smallTest.NeuralNetwork,hr.fer.zemris.test.smallTest.DataSet,java.lang.String]",i,6
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"testNeuralNet/3[hr.fer.zemris.test.smallTest.NeuralNetwork,hr.fer.zemris.test.smallTest.DataSet,java.lang.String]",counter,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"testNeuralNet/3[hr.fer.zemris.test.smallTest.NeuralNetwork,hr.fer.zemris.test.smallTest.DataSet,java.lang.String]",row,4
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"testNeuralNet/3[hr.fer.zemris.test.smallTest.NeuralNetwork,hr.fer.zemris.test.smallTest.DataSet,java.lang.String]",nnet,3
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"testNeuralNet/3[hr.fer.zemris.test.smallTest.NeuralNetwork,hr.fer.zemris.test.smallTest.DataSet,java.lang.String]",dataSet,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"learnNeuralNet/2[hr.fer.zemris.test.smallTest.DataSet,hr.fer.zemris.test.smallTest.DataSet]",testSet,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"learnNeuralNet/2[hr.fer.zemris.test.smallTest.DataSet,hr.fer.zemris.test.smallTest.DataSet]",testEvaluator,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"learnNeuralNet/2[hr.fer.zemris.test.smallTest.DataSet,hr.fer.zemris.test.smallTest.DataSet]",nnet,3
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"learnNeuralNet/2[hr.fer.zemris.test.smallTest.DataSet,hr.fer.zemris.test.smallTest.DataSet]",bp,4
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"learnNeuralNet/2[hr.fer.zemris.test.smallTest.DataSet,hr.fer.zemris.test.smallTest.DataSet]",trainingSet,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"isVectorSame/2[double[],double[]]",i,6
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"isVectorSame/2[double[],double[]]",first,3
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"isVectorSame/2[double[],double[]]",second,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"isOutputSame/2[double[],double[]]",maxIndex,4
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"isOutputSame/2[double[],double[]]",maxValue,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"isOutputSame/2[double[],double[]]",netOutput,3
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"isOutputSame/2[double[],double[]]",index,4
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"isOutputSame/2[double[],double[]]",i,10
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"isOutputSame/2[double[],double[]]",desiredOutput,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadInputImages/1[java.lang.String],path,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadInputImages/1[java.lang.String],image,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadInputImages/1[java.lang.String],images,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadInputImages/1[java.lang.String],inputPath,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadInputImages/1[java.lang.String],e,0
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadInputImages/1[java.lang.String],name,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadInputImages/1[java.lang.String],inputImages,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadInputImages/1[java.lang.String],binImage,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadInputImages/1[java.lang.String],stringPath,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadInputImages/1[java.lang.String],finder,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"testLearnedNeuralNet/2[hr.fer.zemris.test.smallTest.DataSet,hr.fer.zemris.test.smallTest.DataSet]",testSet,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"testLearnedNeuralNet/2[hr.fer.zemris.test.smallTest.DataSet,hr.fer.zemris.test.smallTest.DataSet]",nnet,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,"testLearnedNeuralNet/2[hr.fer.zemris.test.smallTest.DataSet,hr.fer.zemris.test.smallTest.DataSet]",trainingSet,0
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadDataSet/1[java.lang.String],output,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadDataSet/1[java.lang.String],path,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadDataSet/1[java.lang.String],image,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadDataSet/1[java.lang.String],images,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadDataSet/1[java.lang.String],index,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadDataSet/1[java.lang.String],vector,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneDiagonalCrossTestS_SmallTest,loadDataSet/1[java.lang.String],dataSet,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\JOCR.java,hr.fer.zemris.JOCR$Anonymous1,windowClosing/1[java.awt.event.WindowEvent],e,0
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,DiagonalCrossFeatureVector/1[hr.fer.zemris.learn.InputImage],inputImage,3
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,"getZone/3[int,int,int[][]]",input,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,"getZone/3[int,int,int[][]]",zone,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,"getZone/3[int,int,int[][]]",iOffset,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,"getZone/3[int,int,int[][]]",i,4
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,"getZone/3[int,int,int[][]]",j,4
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,"getZone/3[int,int,int[][]]",jOffset,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,"DiagonalCrossFeatureVector/2[int,int]",outputSize,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,"DiagonalCrossFeatureVector/2[int,int]",inputSize,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,"DiagonalCrossFeatureVector/2[java.util.List<java.lang.Double>,java.util.List<java.lang.Double>]",output,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,"DiagonalCrossFeatureVector/2[java.util.List<java.lang.Double>,java.util.List<java.lang.Double>]",input,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,calculateVectors/0,image,3
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,calculateVectors/0,vSum,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,calculateVectors/0,offset,8
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,calculateVectors/0,crossVector,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,calculateVectors/0,i,33
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,calculateVectors/0,j,15
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,calculateVectors/0,counter,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,calculateVectors/0,points,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,calculateVectors/0,hMean,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,calculateVectors/0,hSum,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,calculateVectors/0,firstIndex,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector,calculateVectors/0,size,5
